Benjas Jas2ben;@BenjasOfficiel;1475346851;Une mine d'or pour Booba cet article : Accusé de violences conjugales par sa femme, Rohff relaxé http://www.20minutes.fr/people/1933651-20160929-accuse-violences-conjugales-femme-rappeur-rohff-relaxe … via @20minutes;0;0;0;
Homer D. Teach;@gwadaveli;1475341824;Qui se souvient quand l'autre voulait organiser un combat de boxe Booba contre Rohff et Kamelancien est sorti de nul part pour défier Booba?;2;19;7;
Deidara;@Jfahem_;1475337345;Le Parisien est un journal pro-Booba pas étonnant qu'ils veulent salir Rohff.. https://twitter.com/le_parisien/status/782196646918643712 …;0;4;2;
iften;@titenos;1475337323;Sa crache sur rohff et sa suce booba , c'est bizarre.. il est pas parano Rohff https://twitter.com/le_parisien/status/782196646918643712 …;0;17;13;
NkBFH;@FawziBenzema;1475333800;Y'a plus aucun doute booba a des contacts au parisien c'est pour ça ils ont fait tout un plat sur rohff https://twitter.com/le_parisien/status/782196646918643712 …;1;16;10;
Homer D. Teach;@gwadaveli;1475328103;N'empêche le clash Booba / Kaaris a commencé juste parce que Kaaris voulait pas clasher Rohff et La Fouine. C'est très grave;13;342;94;
 😑;@BlackOMAR13;1475326452;Kery avait dit qu'il n'ira jamais sur OKLM tant que l'histoire avec Rohff et Booba ne s'est pas apaisée... https://twitter.com/oklmradio/status/782201099432394752 …;3;1;1;
Jauuwes;@jauresdebrouya;1475323248;Je me dis imagine genre a la fin de carrière booba et rohff ils dissent bien jouer gros nos petits clash on servit pour nos ventes;0;0;1;
Daureen Louber;@DLouber;1475316551;Chris Macari Interview(Realisateur de clip pour Rohff,Booba,Nessbeal) https://youtu.be/_wj5tHcoTeA  via @YouTube;0;0;0;
Iniesta;@75Mohvmed;1475316394;Le son de Booba si c'est Rohff ou La Fouine qui le fait ça insultes sa mère et ça lache des "supprime";0;22;7;
CAPO DEI CAPI  🌹;@Zina_216;1475314853;Voilà prk j'kiff rohff et ses anciens sons meme si il est prti en couille,booba il est fort mais j'aime ps sa personnalité c'est tout;0;1;2;
Symthiiaa West;@symthiiaa;1475308781;@_iKanGa @MD75019 le but c'est pas de boycott les ennemis de Booba même Rohff passe sur OKLM radio;0;1;0;
oel;@LeoGlr_;1475277634;Eh des que qlqn dit nekfeu ou rohff ou qui que ce soit > Booba J'arrive comme ça pic.twitter.com/j52rsx1VCl;0;0;0;
S.;@SHB_84;1475276679;Rohff explique le clash avec Booba, Rimk, Menez:"Partout ou tu vas t'es ... https://youtu.be/1wBpG0ZsuyA  via @YouTube Itw la + vraie du rap FR;1;2;2;
JR&D 💸;@MonkeyDBilly;1475275552;Qui srapel de L'époque où rohff fesais parti du top 3 meilleures rappeur de France avec la fouine et Booba;1;2;0;
Le Roi De La Jungle;@Comoriano77;1475275441;Ça se trouve @booba écoute le son " Testament " de @rohff 3 fois avant de dormir le soir, et 2 fois le matin au réveil #Rituel;0;5;5;
Anouar;@mrk1__;1475274128;booba ou rohff? — actuellement booba sinon rohff http://curiouscat.me/4603738637/post/26291312 …;0;1;2;
Pearson Specter Litt;@Nabiil_95;1475272651;Booba il m'yomb avec ses piques sur les réseau cette pute fait lmalin mais il a demandé une interdiction pour Rohff et Kaaris de l'approcher;0;10;4;
mini fen  🔥;@FenwickMini;1475272108;le rohff de 2000 2010 il graille le booba de mtn sans discussions;1;1;1;
Skrrt;@Icardinho_;1475269746;Aucun rappeur j'ai bien dit aucun est à la table de Booba et Rohff;1;1;1;
Zak™  ☮  🇫🇷 🇩🇿;@zakgrant89;1475267888;Les fans de Rohff ou Booba : Dégagez de ma TL;1;0;2;
iften;@titenos;1475267669;Ninho il est plus proche de Rohff que de booba mdr https://twitter.com/mymydjzz/status/781950769016803329 …;1;0;1;
D.U.C;@H_Meissane;1475264442;tu pense que rohff> booba me mentionne pas;0;1;1;
KTM;@AspeRiia;1475261777;Ce que j'attends c'est l'album de Damso,Booba,Djadja Dinaz et Rohff;0;0;1;
Ric Flair.;@MarvinWOOO;1475246336;PES c'est Rohff Fifa c'est Booba https://twitter.com/Yasmimine_/status/531165300470054912 …;0;1;0;
Avinashi;@Foxychou;1475241774;@djy94 loool mais non Booba je l'écoute depuis tjr et encore mnt alr que Rohff j'écoute que ses anciens sons mdrr;1;0;1;
Toutânkhamon;@DriikoAbj;1475227169;Rohff il a mauvais cœur c'est trop un haineux mdr le prénom Booba peut le tuer;1;1;0;
21g, 109 minutes;@bbbauch99;1475226776;Hey @rohff Pour piétiner 1gosse à 9 et déboîter sa femme Y a du monde mais pr aller au domicile de booba.Y a plus personne Petit connard va;0;0;0;
iften;@titenos;1475225695;Mdrr @booba jcomprend mtn pk tu vzs pas voir Rohff et @KaarisOfficiel1https://twitter.com/cxnooo_/status/781744593276665856 …;0;5;0;
PostBadMuscu;@Musculationidf;1475225086;En bagarre kaaris<Booba<Rohff https://twitter.com/cxnooo_/status/781744593276665856 …;0;7;5;
W;@Looshko94;1475221478;Votre idéalisation Booba/Rohff on dirait vraiment des enfants. Booba tout ce qu'il fait c'est bien et Rohff tout ce qu'il fait c'est mal mdr;3;16;11;
Ray.G;@G9Ray9G;1475212908;Les gens qui comparent sans cesse les sons de Booba Kaaris rohff etc.. Ça se voit que vous comparez vos mères aussi à chaque sortie.;1;1;2;
 🍋Pussy Madrilène  🍋;@YouyouInk;1475194389;J'ai juré booba ces le plus fort j'en és rien a fouttre de ce que vous penser l'instru tout tu plane direct @BenjGenart rohff peut pas faire;0;5;0;
MON ANNIVERSAIRE  🍰;@WiizyDreamer;1475190280;Putiiiin le nouveau son de Booba "DKR" il est lourd désoler mais votre Kaaris et votre Rohff c'est mieux on en parle pas hein #Chicha;0;0;6;
Dadinho  ✊🏾;@MonGabonais_;1475188144;Ajd: • Rohff est passé devant le tribunal pour violences conjugales • Booba a sorti une nouvelle dinguerie musicale , venu calmer le game;0;0;0;
James Gowwdon;@JawadYougo;1475184751;La Fouine, Rohff, Booba à l'ancienne ça te met dans des états sombres;0;1;0;
O.G. Hnoush;@MarwaneZ19;1475182015;Booba une fois il est venu à Liège: il a coller une droit à un tipeu de 17 ans Il est venu à Bruxelles: on l'a viré du Mirano sur du Rohff;0;0;0;
 💬;@h932_;1475180970;Quand Booba dira dans un son "A Omar j'lui met la fessé, Rohff à sa femme met des coups d'chaaaiisseees" faudra pas dire bip;0;5;2;
AlbanianWithAttitude;@Admir_fdlrc;1475177712;C'est fou ce que les gens s'empresse de se rejouir pour rohff.. Quand booba a eté fouetté a la ceinture sa sortait des "on atten les preuve";4;37;17;
JUL;@YACINELELYON;1475177004;EN DECEMBRE LES ALBUMS VONT PT LE GRAND GAGNANT SERA @JUL #JULPREMIERSURLERAP #TEAMJUL @JUL @BOOBA @rohff @officielniro @GRADIDUR;0;5;7;
Skyzio;@Skyzio_;1475171817;@Pathetik_ T'as combiné "Booba et Rohff" avec "méga lourd";1;0;1;
MARK LANDERS;@78_dyms;1475170921;Booba s'est un gamin billay il me tue damso il a mis une video sur insta ou Randy peton met un rko à sa meuf Booba il a demandé si ct rohff pic.twitter.com/AfYwPY2tKk;1;8;1;
Yannou GK JR;@YannouNeymarJr;1475168443;@Malwinos a 100% C une secte C comme quand rohff sort un son meme s'il il est lourd ça va vanner psq Saint Booba à vanner;1;12;4;
Ūranus;@Alex94i;1475165883;Le nouveau son de Booba c de la zumba et c grave lourd et celui qu'est pas content qu'il aille écouter Tu Pardonneras de Rohff ft Jena lee;1;3;3;
///AMG;@sofian59amg;1475164613;@lastacass Booba > rohff (QUE Dieu me pardonne);1;1;1;
Lord NTR;@sweedk;1475154611;Rohff accusé de violences conjugales : « Elle écoutait du Booba en cachette ! » http://raptox.fr/rohff-explique-violences-conjugales/ …;0;2;0;
† Im Hotep †;@KrmllStoni;1475144793;Quand elle reviendra on écoutera le son de Rohff et Booba ,on ira voir Scarface 2 et après on ira se prendre un Milkshake au Mcdo;0;1;0;
Sosa;@PostBadAxel;1475144768;Rohff il a frappé sa femme ya 2 jours mtn plus personne n'en parle on dirait tt le monde a oublié, comme quand Booba a baisé une 1997;0;7;3;
Rapimpact;@Kevin2Rapimpact;1475142883;Kery James : “Je ne peux pas collaborer avec Booba, ce serait mal vu par Rohff” http://bit.ly/2d9aUEg ;2;1;1;
nayvadius;@MehdiArgoubi;1475129744;@Be_Alg rohff > booba;1;0;0;
archiduc che;@chesheitvn;1475108756;c alors qu'on a eu 1debat sur qui a fait le plus de classics entre rohff et booba... jpeux vous dire qu'ils m'ont fait payer un supplément..;0;0;1;
Didia;@dbllbn;1475100312;"Rohff au moins il parle pas mal des meufs dans ses sons comme Booba" blabla https://twitter.com/le_parisien/status/780715629573726210 …;0;0;0;
Normalété_sandalété;@Nadhuf_M;1475097907;Quand c'était Booba Rohff ou Kaaris il était doux hein, comme quoi la peur donne le respect https://twitter.com/tilah/status/781225130328526849 …;0;1;0;
McKendzy;@Mc_Kendzy;1475092442;Qd jvoi les gens ki dise ke Rohff à jms niké Booba et qd tu parle de wesh zoulette il cherchent des excuse et il comence a parler en chinoi pic.twitter.com/7sjEj3lI9F;0;0;1;
Renoi du 94;@lecoupdusiecle;1475092137;Kennedy cétait un vrai mc, code de la rue, 22vlaleskeufs. Que dla peuf', maintenant il essaie de tapiner chez rohff, booba, personne en veut;0;2;0;
MottA 2.0;@MatMb45;1475086852;Quand daesh va plus vendre que Rohff faudra pas dire Rohff>Booba https://twitter.com/arpac_fr/status/756512699035549697 …;0;2;0;
AFRO ZONE;@AFROZONEN1;1475086560;Kery James ne peut pas collaborer avec Booba, ce serait mal vu par Rohff: Ce vendredi Kery James fait son ret... http://bit.ly/2dDz20q ;0;0;1;
alex;@alex135jt;1475085911;@tempsmort3 @SiteRapJeux jai remarqué plein de gens qui ont aimé rohff et booba aime jul ils reconnaisse la legende en cours mdrr;0;1;0;
47;@HatimLRB;1475082915;Booba ou Rohff ? — Booba http://curiouscat.me/HatimLRB/post/25260567 …;0;0;0;
 🤔;@Na2ser_;1475076700;Booba dans ses feat avec des bon rappeur il se fait boire c'est pas a Rohff que sa arrive sa mdr;1;2;2;
N i K O • #7;@iziMonnaie_;1475064863;Non malgré tout Rohff >>>> Booba;1;0;1;
J-23  ✈️;@NassIzi;1475062047;@Zamble_OG ouais c'est sa , l'époque de Booba rohff meme la fouine manque mddr;0;1;1;
RED EYES;@_Red__Eyes;1475047140;Sur l'affaire @rohff @booba va trop jouer au gamin et lâcher le #FautPasTaperLaDoudou #DaddyYodhttps://youtu.be/hue5s-ImTTQ ;0;1;1;
 🔱 VΠ°|V  🔱;@Madame_Rabajoie;1475044447;La dent de Rohff Il est vilain Booba;0;0;1;
NINIX;@Yonixinho;1475043999;Rohff y va frapé quelqun lmec y va lui dire "Et quand C Booba tu lui fait rien a lui hien" il va partir au hebs et croyez moi y va y rester;0;0;0;
JUT;@MUFC_JUT2;1475022790;booba >>>>>>>>> rohff;0;1;0;
El Spoilo /D/;@Rgnr_Ldbrk91;1475018540;Booba ou Rohff et pourquoi? — Rohff va écouter Fumer un mec (remix) https://curiouscat.me/3516018917/post/25019235 …;0;0;0;
S15  🇲🇦;@YoussNjr;1475011108;Quand Meme vos délires trop avancés la de pro Booba pro Rohff ca va trop loin on dirait Cest un choix de vie pour vous on dirait;0;0;1;
️;@Jnoouney_;1475008196;Je sens deja que Booba va envoyer des gros piques à rohff dans son prochain son;0;0;2;
Y'a pas d'probleme;@OpinelMeurtrier;1475006521;Ce morceau c'est un gros classique du rap français #Rohff il bz les pnl booba toussa avec se son http://youtu.be/CgdXLZMT7vs ;0;0;0;
Saint Booba;@SaintBooba;1475005755;L'honneur est l'une des principales vertus du Boobisme, acceptez Saint Booba dans vos cœurs et repoussez cet être infâme qu'est Rohff.;14;815;359;
Scofield  ✨;@rouclem;1475005604;Le freestyle d'anthologie de Rohff je le préfère 1000 fois aux sons de Booba !;0;1;2;
Mgrb;@la_pefra;1475004793;Booba il a publiquement insulté Dieu vous lui tombez pas dessus comme vous le faîtes avec Rohff pour des faits non prouvés #RIPVosCerveaux;0;7;1;
MU;@manchesterboy;1475002573;Rohff ça fait 10 ans qu'il doit attraper Booba par contre pr frapper des femmes il est là;0;0;1;
Özlem 🌶;@caliclmnt;1475002432;Booba il va pas le rater je pense #Rohff;0;0;1;
Barlou;@Keusti_;1475001802;Bon vivement que booba il lache des montages sur rohff;0;3;1;
Christ Mörray;@Christ_Morray;1475001270;Mdrrrr Booba a enfin réagi sur l'histoire de Rohff https://instagram.com/p/BK3pwemBqjP/ ;1;3;1;
Steak De Pute;@Vramerien;1475001129;@JacintalinaL Et c'est pas parce qu'on écoute Booba qu'on est débile. Parcontre Rohff peut etre;0;0;1;
rvmirez;@remincl;1475000828;booba il va terminer rohff avec le montage qu'il va lâcher;0;0;1;
L;@edmSPARK;1475000731;la femme a rohff aussi c'est une gamine elle like les poste insta de Booba;0;0;0;
yssup;@REdwin_10;1475000514;Rohff il frappe tout lmonde sauf booba;2;101;32;
Africa Moko;@Africa_Moko;1474999343;" @booba, @jul, @rohff, @MaitreGims... Les meilleurs démarrages d'album de tous les temps" :http://ow.ly/GFjp304ypgI ;0;1;0;
Henry Venn;@henryvenn;1474998988;BOOBA mettra des piques à #Rohff du style " tu met mieux les uppercut à ta grognasse qu'à la boutique UNKUT gearrrrr ";0;5;3;
KM;@Melissakayliah;1474998508;Booba est actuellement en plein montage Instagram pour l'affaire Rohff;1;93;37;
BlackSkin;@Digz_69;1474998033;Dans l'article de rohff ils ont écrit " Booba, son ennemi juré " ptdr on dirait Sacha Vs Regis wsh;0;2;1;
South Ka;@fouilleusemafia;1474997827;Mddr Rohff il a surpris sa femme en train de glousser devant les montages à Booba;0;1;0;
 〽;@Moussa_iZi;1474997239;Booba>>>>>>jul,pnl,rohff......;0;1;1;
Hassel;@Hassanzhd;1474996941;@sozah_ rohff > booba;1;1;0;
Autodidacte  📜;@helmutador;1474996547;J'attends avec impatience le post de Booba sur rohff;0;0;1;
L'X;@AlixBndge;1474996083;J'attends le commentaire de Booba sur l'affaire Rohff;2;26;20;
La Pioche | 6;@The47Drake;1474994552;Rohff il a frapper ça femme pcq elle devait écouter du Booba ça lui a foutu un giga seum;0;1;0;
Yaya;@Yaya92100;1474993734;La seul chose que je sais ces que vrai ou pas, Booba doit se frotter les mains pour enfoncer le clou #Rohff;0;0;3;
Matuzalem;@tatantinette;1474993327;La femme de rohff elle a folow booba sur insta il l a giflé comme bud spencer;0;0;1;
Druide Frui ∅;@DruideMalin;1474992369;Oue rohff il frappe tous l monde sauf le seule qui l insulte j'ai nommé Booba;2;43;19;
lowhich;@Lowhich;1474992333;Rohff ne supporte plus les clash avec @booba il ne sais tellement plus quoi faire qu'il tape sa femme ! pauvre mec t'es mort dans le game !;0;0;2;
Aness Nuts;@AnessNuts;1474992263;Dans la tête de @Rohff Rohff VS Hosni Cc @Booba pic.twitter.com/FUzjB7Uo0N;0;0;0;
Souleymane Sow;@JeezyFreshhh;1474991427;@MUFC_JUT2 Le genre de hmar qui appellent rohff "housni" comme si c'était leur pote et qui disent que testament baise la carrière de booba;1;1;0;
2Nov. 🎊;@Diariyata_T;1474990878;Hate de voir la réaction de Booba quand il va apprendre que le démon à la fausse chico frappe sa femme. #Rohff;0;1;1;
Niko Bellic;@SimonPellegrin;1474990832;"Rohff c'est le meilleur, déjà Booba il respecte pas les femmes, gneu" https://twitter.com/le_parisien/status/780715629573726210 …;0;0;0;
Kopp;@baawemonami;1474990627;"La femme de rohff porte plainte pour violence conjugale" Booba il doit être en train de préparer des montages comme jamais;0;0;2;
Rayane;@nonoleouf_;1474990565;Rohff il frappe le vendeur d'un magasin ensuite il frappe sa femme il est peut-etre malade genre il voit Booba partout;2;233;69;
Rayane;@nonoleouf_;1474990003;Rohff a défaut de pas pouvoir battre booba il tape ... — Ui les arabes ils sont nuls https://curiouscat.me/PrinceRayane/post/24787429 …;0;0;0;
Achille;@serokxy;1474989810;J'suis mort les pro Booba la il veul rabaissé Rohff à la mort;0;0;1;
PSG  ❤️;@MaxPSG80;1474989422;Rohff y tape sa femme et après il dit que Booba c'est une zoulette ... Laissez moi rire;0;0;0;
annadjib;@annadjib;1474988271;pendant ce temps booba prepare un montage monstrueux sur l'affaire Rohff;0;1;0;
JUT;@MUFC_JUT2;1474987898;les suceur de rohff i vont sortir " mé si booba auré frappé sa femme vou aurez rien di gneu gneu" ces fils de pute;3;4;1;
Pirates;@mydakid;1474987628;Saint-Maur : la femme du rappeur Rohff porte plainte pour violences conjugales http://l.leparisien.fr/s/l5HW  bah morray va être content @booba;0;0;0;
NRV #MESSSSSSI;@NadirFoulek;1474987599;Quand booba il va sortir "Tu vaut rien comme un coup sur la femme a rohff" faudra pas dire bip;0;158;71;
NINIX;@Yonixinho;1474987587;Mais y en a ils connaissent la vie de Rohff et de Booba mieux que leur propre parents c'est ça qui me subjugue litteralement;0;10;10;
l'affranchi;@YounesPastore;1474986722;Mets toi bien dans la tête que t'arrive pas a la cheville de @booba #Rohff avec ce que t'as fait tu dégoute les gens encore plus fdp va.;0;0;0;
The notorious;@Koppzer_92I;1474986636;Rohff il a dû surprendre sa meuf entrain d'écouté Booba et lâcher des ouloulouuuu;3;155;57;
NickLess • Dobz;@NickLess08;1474986138;La femme de Rohff qui porte plainte pour violence ... J'attend le post Instagram de @booba avec impatience;0;0;0;
Algerien/Irlandais;@lalgerieenn;1474985547;Nike booba vive Rohff bande d'enculer;0;8;4;
JULIAN ROHFF;@piratedu94;1474985242;Rohff booba la rendu tellement fou qu'il à craquer mentalement il à bien fait d'annoncer sa fait de carrière;0;0;0;
O.G Blackk;@BlackWin236;1474983877;Qd Booba disait à l'époque que Rohff était fou et paranoïaque personne ne croyait bah voilà maintenant;0;48;18;
Cricri;@ChrisRaketa;1474983194;Rohff il frappe pas rien, c un mec posé et stable. Elle a dû ricaner a un post IG de Booba devant lui;0;0;1;
Rod ᵛᵉʳᶦᶠᶦᵉᵈ;@Rodobry;1474983011;On attend la réaction de @Booba #Rohff;0;2;1;
Monsieur Oni;@Onilourson;1474982950;Mais imaginez Rohff il a craqué parce que sa femme écoutait Booba ?;0;1;0;
The Goodkat;@Zaky2fois;1474982677;Depuis taleur j'actualise la page insta de Booba. J'attend juste sa réaction à propos de Rohff et je retourne dormir;0;1;2;
Théo;@TGuerlet;1474982529;Booba là en ce moment il doit avoir payé 200 mecs pour qu'on lui fasse le meilleur montage possible de Rohff;0;0;1;
Maroquinhos;@Momo_Elhyani;1474982275;Rohff a tapé un petit, sa femme, l'affaire avec Booba est en train de nuire a sa vie, sa doit le bouffé de ouf psychologiquement, il sombre;0;0;1;
.;@riafeee;1474982214;- Rohff n'était pas leur chouchou - Aye.. - Rohff Game disque d'or Booba jte bz - Ouille - Migos c'était à cause dla neige - Ayouyouilleee pic.twitter.com/LVNEqg3ybx;0;75;13;
Hi-Fi;@Moldiiiiii;1474981756;SI Booba n'attaquera pas Rohff sur les "violences conjugales" c'est qu'il connait le pouvoir influenceur menteur du Parisien;0;0;0;
l'inspecteur  ⚽️;@sof1aninho;1474981697;J'attends le prochain post insta de @booba sur l'affaire #Rohff. Un grand moment sur internet, je vous l'annonce;0;1;0;
Ana;@AnastasiaLps;1474981486;J'attend la punchline de Booba sur insta à propos de Rohff là;0;0;1;
KML;@LMK_78;1474981371;Mdr Booba il est deja entrain de chercher quelque punchline contre Rohff dans son prochain son;0;7;2;
thousand oaks;@holywoud;1474981263;vous savez un artiste comme @rohff qui voit sa carrière anéanti et voir son concurrent @booba au top comme jamais c'est la #dépression;0;0;1;
Savastano;@MehdiDmS;1474981075;Heureusement que rohff cogne sa femme sinon elle ferait comme LA femme de Booba a aller tous les soirs en boîte de nuit;0;1;2;
Christ Mörray;@Christ_Morray;1474981053;Alim il traite les fans de Booba d'idolatres mais lui avec Rohff on a dépassé l'idolâtrie c'est un autre niveau mdr.;2;3;0;
 🇩🇿;@UnMecBien_;1474980869;Même si Booba est LARGEMENT au dessus de Rohff quand j'écoute Testament j'peux pas m'empêcher de penser que c'est le plus grand classique;0;0;0;
ᶠᵁᵀᵁᴿᴱᵀᴿᵁᴺᴷˢ;@Madlib_;1474980554;Maintenant ont va attendre le post insta de Booba sur Rohff il peut pas louper sa ce gamin;0;1;0;
Flo'tov 🇺🇸 🔵 ⚪️;@Mslofficiel91;1474980372;Je suis presssssssssssé de chez pressé que Booba sort son post Instagram pour son ami Rohff, on va bien rigoler...;1;1;1;
Blacky;@aliax_Jr;1474980353;j'attends juste la reaction de booba sur insta pour rohff;0;1;0;
509;@ChaaChouu_93;1474980299;Booba est entrain de préparer un vrai montage sur rohff;1;0;1;
zaza;@_Loukoum;1474980071;Tu vois Rohff, les fans du sorcier Booba contre qui j'avais donné corps et âme pour te défendre me narguent aujd. pic.twitter.com/q74EhIF6HE;0;6;6;
Mehmet 7-4 K-A;@MehmetYougo;1474980015;La femme à Rohff elle a pris pour Booba mdrrr;0;1;0;
Blondie;@Zubrowka__;1474979522;Rohff qui a un problème avec Booba pense régler ça en tabassant un pauvre vendeur à Unkut après venez dire "mais non il est pas fou";0;0;0;
ᴍᴋsᴡʀ.;@itsMKE_;1474979343;Booba il est en train de chercher son prochain post Instagram sur Rohff là. .. https://twitter.com/le_parisien/status/780715629573726210 …;0;2;0;
PUTINTSEVA;@BringSalvato;1474979265;La personne qui a écrit un article sur Rohff ça doit être un Raptis envoyé par Booba;2;6;3;
龢 Franck LAHOUI ®;@LAHOUIworld;1474979225;Rohff qui bat sa femme depuis 5 ans ... Moi je dis elle écoutait du Booba en cachette mdrrr #carrièrefinie... http://fb.me/Ktg682FI ;0;0;0;
Me Against World;@AllEyesOnMePac;1474979176;J'me demande si l'article sur rohff sur le parisien c pas Booba qui la écrit mdrr;1;4;1;
#ViniVie;@vinala69;1474979009;"Etre musulman français c'est dure surtout quand on s'appelle Rohff" HAHAHAHA. @booba envoi lui des royalties stp https://twitter.com/rohff/status/780742075453235200 …;0;1;0;
Salside;@Bilna91_;1474978592;Dans tt sa ya que Rohff et booba qui fon du rap pr moi https://twitter.com/ventesrapfr/status/779279381411794944 …;0;0;0;
Lale;@_porTurque;1474978429;Rohff> booba Je ne reviendrai pas dessus;0;6;1;
Bennnzz;@Bennzz;1474978429;Moi j'attends juste le post Insta de Booba #Rohff;1;26;27;
Qlpuff;@hugoqt_;1474978177;Quand booba va lâcher un son là dessus il sera trop tard pour sauver Rohff https://twitter.com/le_parisien/status/780715629573726210 …;0;0;0;
Biskay;@ankipwa;1474978157;Avec l'histoire de Rohff j'attends la publication de Booba comme Ca pic.twitter.com/ticloyqRxh;0;5;4;
Berlouchovic ™;@Berlouche94;1474978148;J'attend le post insta de @booba avec impatience ... #Rohff https://twitter.com/le_parisien/status/780715629573726210 …;0;0;2;
Brutus;@MatrakBrutale;1474977890;Rohff n'a pas les couilles de taper booba, alors il tape sa femme;0;1;0;
44.SO$$;@Miccaveli;1474977870;*apprend l'histoire entre rohff et sa femme* *lance instagram* * attend le post de booba*;0;0;0;
1~HOMME~2~QUALITÉ;@AngeNabil;1474977767;Attendez vous que #Booba le gamin réagisse vite à l affaire de #Rohff;0;1;2;
Enora Malabar;@EnoraMalabar;1474977748;Le marabou de Booba est puissant! Je suis très inquiète pour Dam16, Kaaris, La Fouine.. la suite de leur vie sera sûrement un enfer #Rohff;0;0;1;
Nadia_Who;@Nadia_Who_;1474977715;Je pensais qu'entre #Rohff et @booba ça serait se dernier qui violenterait sa femme. Comme quoi l'habit ne fait vraiment pas le moine.;0;0;0;
Anthony Guttuso;@Anthony_Guttuso;1474977482;Sinon entre Manaudou et Rohff Booba aura de quoi troll sur Instagram;0;0;0;
GROFFICIEL▲;@centralklan;1474977371;#Rohff après avoir écouter les accusations de sa femme "HOUSS NIE" les faits #booba;0;2;5;
.;@riafeee;1474977264;Rohff il a dû entendre sa femme murmurer un petit "ouloulouuuuu" quand un son de Booba passait sur génération il l'a défoncé;2;350;74;
Le Chaa;@Bisonfuter;1474977194;Donc rohff à défaut de se défouler sur Booba, il se défoule sur sa femme;0;6;1;
GTO;@DylanMoosliah;1474976887;Qd Rohff il a frappé le vendeur du Unkut de Chatelet pour se venger de Booba g compris que Rohff était sûrement en segpa au collège;0;4;2;
white;@_White38;1474976842;j’espère Booba aura la décence de pas commenter l'affaire de Rohff (si elle est avéré);0;2;0;
#ViniVie;@vinala69;1474976832;Depuis taleur jfais des tour sur le insta de Booba, j'attend avec impatience son post sur Rohff.;0;4;1;
DELTA T™;@AntsRyo;1474976648;Allez savoir quel #HT farfelu Booba va nous pondre dans son prochain post Insta destiné à Rohff;0;0;0;
Zam's;@Zamseuh;1474976547;La femme de Rohff qui porte plainte contre lui pr coup & blessure J'suis comme ça devant mon ordi, j'actualise l'IG de Booba toutes les 2mn pic.twitter.com/zOxzXy868h;0;93;22;
Le Jumeau Sans Frère;@PolowLocost;1474976455;J'pense Rohff il a été enfermé dans Izanami par Booba depuis 2009 et il a toujours pas changé d'avis.;0;0;1;
Eni;@Kadysmatique;1474976361;Ptdrrr Rohff il est dans la merde je vais follow l'insta de Booba tout de suite;0;1;0;
Insoumis;@Mihoob;1474976355;Quand Booba a porter plainte contre Rohff personne à rien dit ici;0;3;1;
So;@Rebeudu78;1474976335;Rohff il est entrain de tout perdre jusqu'à son propre frère c'est rangé du côté de son ennemi Booba;0;2;0;
Nas2mars;@nas2mars13;1474975985;A défaut de frapper Booba ,il frappe sa femme depuis 5 ans... #Rohff #GrosseMerde;0;4;3;
RGaël;@Regismkz;1474975750;Attendez vous à une grande punchline de @booba #Rohff#benalorsonrespectpassaracli#forcingdevoilage#ouloulouzer;0;2;1;
Deidara;@Jfahem_;1474975460;Je crois que Booba prépare un gros post-insta avec 48 HT sur Rohff mdr;0;1;2;
Monsieur Powell;@AbdelDeuxFois;1474975223;On sais tous que si Booba croise Rohff il va morfler;1;2;0;
Keyzㅤ;@KeyzRdr;1474975142;je m'attends déjà un post instagram de booba en disant que rohff c une pédale qui frappe les femmes;1;2;0;
H.;@Guiboutsky;1474974924;Vous pensez que Rohff bat sa femme car elle écoutait du Booba ?;0;0;0;
Adrien;@Eiqzo;1474974838;Mdr mais Rohff on croirait il le fait expres pour se faire clasher par Booba;0;0;2;
Pcl_03;@Easylife03;1474974770;J'ai hâte de voir la nouvelle publication de @booba avec l'affaire Rohff;0;0;1;
Shanta Mpoku;@LLCoolJulien;1474974626;Bon jvois Rohff accusé de violences conjugales, Booba il a déjà réagi sur Insta du coup?;0;1;0;
fiansoo;@So_Mkou;1474974410;Rohff c'est sur il voyait le visage de Booba sur sa femme à chaque embrouille;0;2;0;
Gost ™;@Le_Gost;1474974223;Booba laisse la concurrence derrière lui, Rohff laisse des femmes tuméfiées amaigris terrorisées.;1;45;1;
Arceus;@davidbrnv75;1474974166;Booba il envoie des diamants a sa go,rohff lui il envoie des coups de tete a la sienne;0;4;0;
Salside;@Bilna91_;1474974115;Mdrr la les fans de rohff ils peuvent dire " si sa serai booba ki aurai fai sa vs l'auriez tous sucer pfff " https://twitter.com/le_Parisien/status/780715629573726210 …;0;0;0;
 🌚;@_melaaninqueen_;1474973935;@rohff donc toi tu veux pas affronter @booba en one one mais t'hésite pas a frapper la mere de tes enfants? Pédale va;0;1;0;
Gost ™;@Le_Gost;1474973934;Pendant que Booba envoie des diamants à sa go, Rohff n'envoie des poings et des middle kicks à sa femme.;4;398;81;
DiiMeh;@MehdiMeh_;1474973890;Le plus attendue dans l'affaire Rohff, ces la réaction de Booba ptdrr;0;1;0;
DiiMeh;@MehdiMeh_;1474973440;Che ne comwpend pas ! Rohff obliger il va dire ces la faute a Booba ! ptdrr https://twitter.com/le_Parisien/status/780715629573726210 …;0;0;0;
EL SALVAJE;@IsoElturko;1474970874;Booba c'est le n1 rohff ct bien avant;0;0;0;
